2016-12-20,119.870003,119.239998,119.089996,59.25000,119.040001
2016-12-21,119.239998,119.089996,119.040001,37.37000,117.400002
2016-12-22,119.089996,119.040001,117.400002,50.35000,117.269997
2016-12-23,119.040001,117.400002,117.269997,35.70000,118.010002
2016-12-27,117.400002,117.269997,118.010002,108.11000,116.919998
2016-12-28,117.269997,118.010002,116.919998,161.59000,116.349998
2016-12-29,118.010002,116.919998,116.349998,116.01000,115.050003
2016-12-30,116.919998,116.349998,115.050003,141.16000,116.860001
2017-01-03,116.349998,115.050003,116.860001,89.85000,118.690002
2017-01-04,115.050003,116.860001,118.690002,101.99000,120.669998
2017-01-05,116.860001,118.690002,120.669998,134.47000,123.410004
2017-01-06,118.690002,120.669998,123.410004,96.97000,124.900002
2017-01-09,120.669998,123.410004,124.900002,121.76000,124.349998
2017-01-10,123.410004,124.900002,124.349998,121.90000,126.089996
2017-01-11,124.900002,124.349998,126.089996,124.56000,126.620003
2017-01-12,124.349998,126.089996,126.620003,113.32000,128.339996
2017-01-13,126.089996,126.620003,128.339996,135.56000,127.870003
2017-01-17,126.620003,128.339996,127.870003,160.96000,127.919998
2017-01-18,128.339996,127.870003,127.919998,135.59000,127.550003
2017-01-19,127.870003,127.919998,127.550003,95.56000,127.040001
2017-01-20,127.919998,127.550003,127.040001,141.55000,128.929993
2017-01-23,127.550003,127.040001,128.929993,154.77000,129.369995
2017-01-24,127.040001,128.929993,129.369995,136.15000,131.479996
2017-01-25,128.929993,129.369995,131.479996,175.14000,132.779999
2017-01-26,129.369995,131.479996,132.779999,89.25000,132.179993
2017-01-27,131.479996,132.779999,132.179993,135.05000,130.979996
2017-01-30,132.779999,132.179993,130.979996,115.06000,130.320007
2017-01-31,132.179993,130.979996,130.320007,139.29000,133.229996
2017-02-01,130.979996,130.320007,133.229996,158.28000,130.839996
2017-02-02,130.320007,133.229996,130.839996,113.53000,130.979996
2017-02-03,133.229996,130.839996,130.979996,131.28000,132.059998
2017-02-06,130.839996,130.979996,132.059998,150.83000,131.839996
2017-02-07,130.979996,132.059998,131.839996,121.82000,134.199997
2017-02-08,132.059998,131.839996,134.199997,118.99000,134.139999
2017-02-09,131.839996,134.199997,134.139999,74.34000,134.190002
2017-02-10,134.199997,134.139999,134.190002,231.24000,134.050003
2017-02-13,134.139999,134.190002,134.050003,77.85000,133.850006
2017-02-14,134.190002,134.050003,133.850006,120.20000,133.440002
2017-02-15,134.050003,133.850006,133.440002,130.16000,133.839996
2017-02-16,133.850006,133.440002,133.839996,89.07000,133.529999
2017-02-17,133.440002,133.839996,133.529999,143.29000,133.720001
2017-02-21,133.839996,133.529999,133.720001,87.54000,136.119995
2017-02-22,133.529999,133.720001,136.119995,226.71000,135.360001
2017-02-23,133.720001,136.119995,135.360001,84.74000,135.440002
2017-02-24,136.119995,135.360001,135.440002,99.00000,136.410004
2017-02-27,135.360001,135.440002,136.410004,117.37000,135.539993
2017-02-28,135.440002,136.410004,135.539993,114.25000,137.419998
2017-03-01,136.410004,135.539993,137.419998,111.90000,136.759995
2017-03-02,135.539993,137.419998,136.759995,125.27000,137.169998
2017-03-03,137.419998,136.759995,137.169998,88.91000,137.419998
2017-03-06,136.759995,137.169998,137.419998,104.29000,137.300003
2017-03-07,137.169998,137.419998,137.300003,71.17000,137.720001
2017-03-08,137.419998,137.300003,137.720001,124.51000,138.240005
2017-03-09,137.300003,137.720001,138.240005,95.37000,138.789993
2017-03-10,137.720001,138.240005,138.789993,81.65000,139.600006
2017-03-13,138.240005,138.789993,139.600006,56.50000,139.320007
2017-03-14,138.789993,139.600006,139.320007,122.30000,139.720001
2017-03-15,139.600006,139.320007,139.720001,159.48000,139.990005
2017-03-16,139.320007,139.720001,139.990005,91.44000,139.839996
2017-03-17,139.720001,139.990005,139.839996,152.01000,139.940002
2017-03-20,139.990005,139.839996,139.940002,161.69000,138.509995
2017-03-21,139.839996,139.940002,138.509995,184.47000,139.589996
2017-03-22,139.940002,138.509995,139.589996,65.80000,139.529999
2017-03-23,138.509995,139.589996,139.529999,48.67000,140.339996
2017-03-24,139.589996,139.529999,140.339996,106.37000,140.320007
2017-03-27,139.529999,140.339996,140.320007,83.12000,141.759995
2017-03-28,140.339996,140.320007,141.759995,89.73000,142.649994
2017-03-29,140.320007,141.759995,142.649994,66.64000,142.410004
2017-03-30,141.759995,142.649994,142.410004,91.55000,142.050003
2017-03-31,142.649994,142.410004,142.050003,221.37000,142.279999
2017-04-03,142.410004,142.050003,142.279999,115.76000,141.729996
2017-04-04,142.050003,142.279999,141.729996,103.95000,141.850006
2017-04-05,142.279999,141.729996,141.850006,75.28000,141.169998
2017-04-06,141.729996,141.850006,141.169998,82.38000,140.779999
2017-04-07,141.850006,141.169998,140.779999,67.93000,141.039993
2017-04-10,141.169998,140.779999,141.039993,118.06000,139.919998
2017-04-11,140.779999,141.039993,139.919998,41.86000,139.580002
2017-04-12,141.039993,139.919998,139.580002,79.49000,139.389999
2017-04-13,139.919998,139.580002,139.389999,59.73000,141.419998
2017-04-17,139.580002,139.389999,141.419998,119.99000,140.960007
2017-04-18,139.389999,141.419998,140.960007,71.39000,142.270004
2017-04-19,141.419998,140.960007,142.270004,93.31000,143.800003
2017-04-20,140.960007,142.270004,143.800003,55.86000,143.679993
2017-04-21,142.270004,143.800003,143.679993,124.51000,145.470001
2017-04-24,143.800003,143.679993,145.470001,144.04000,146.490005
2017-04-25,143.679993,145.470001,146.490005,58.82000,146.559998
2017-04-26,145.470001,146.490005,146.559998,70.40000,147.699997
2017-04-27,146.490005,146.559998,147.699997,63.06000,150.25
